as_of_date,source_name,silicon_id,gpu_model,gpu_variant,form_factor,interconnect_substrate,commitment_term,interruptibility,deployment_class,region,region_country,factory_type,tier_v3,operator_tier,price_usd_per_hour,bundled,bundled_inclusions,availability_state,methodology_version,source_status,region_raw
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,EU,EU,HIF,T1IF,T1,17.7210,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west4
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-Central,US,HIF,T1IF,T1,16.1100,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-central1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T1IF,T1,16.1100,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-West,US,HIF,T1IF,T1,16.1100,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,13.3391,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-northeast1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,13.3391,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-southeast1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,12.2275,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west4
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-Central,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-central1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-South,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-south1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west3
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,11.1159,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west4
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,8.5061,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-northeast1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T1IF,T1,8.5061,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-southeast1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T1IF,T1,7.7972,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west4
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-Central,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-central1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-East,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-South,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-south1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west3
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T1IF,T1,7.0884,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west4
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T1IF,T1,2.3736,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,africa-south1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-east1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-east2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,5.9316,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-northeast1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-northeast2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-northeast3
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-south1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-south2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,4.9021,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-southeast1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,APAC,APAC,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,asia-southeast2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-central2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,5.4373,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-north1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-southwest1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,1.9931,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west10
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west12
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west3
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,4.4722,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west4
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west5
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west6
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west8
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,EU,EU,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,europe-west9
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,me-central1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,me-central2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T1IF,T1,2.1742,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,me-west1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T1IF,T1,1.9931,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,northamerica-northeast1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T1IF,T1,1.9931,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,northamerica-northeast2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T1IF,T1,2.8809,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southamerica-east1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T1IF,T1,2.5910,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,southamerica-west1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-Central,US,DIF,T1IF,T1,4.9542,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-central1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T1IF,T1,4.9542,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T1IF,T1,4.0758,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east4
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T1IF,T1,1.8118,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east5
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-East,US,DIF,T1IF,T1,8.8383,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-east7
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-South,US,DIF,T1IF,T1,4.4936,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-south1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-West,US,DIF,T1IF,T1,4.9542,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west1
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-West,US,DIF,T1IF,T1,4.2592,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west2
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-West,US,DIF,T1IF,T1,4.6958,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west3
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-West,US,DIF,T1IF,T1,1.8118,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west4
2026-08-25,gcp,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,US-West,US,DIF,T1IF,T1,8.4578,True,local-nvme;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-west8
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,13.3391,False,,Available,v2.3.2,candidate,asia-northeast1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,13.3391,False,,Available,v2.3.2,candidate,asia-southeast1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,EU,EU,HIF,T2IF,T1,12.2275,False,,Available,v2.3.2,candidate,europe-west4
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,11.1159,False,,Available,v2.3.2,candidate,us-central1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,11.1159,False,,Available,v2.3.2,candidate,us-east1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-South,US,HIF,T2IF,T1,11.1159,False,,Available,v2.3.2,candidate,us-south1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,11.1159,False,,Available,v2.3.2,candidate,us-west1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,11.1159,False,,Available,v2.3.2,candidate,us-west2
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,11.1159,False,,Available,v2.3.2,candidate,us-west3
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,11.1159,False,,Available,v2.3.2,candidate,us-west4
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,8.5061,False,,Available,v2.3.2,candidate,asia-northeast1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,APAC,APAC,HIF,T2IF,T1,8.5061,False,,Available,v2.3.2,candidate,asia-southeast1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,EU,EU,HIF,T2IF,T1,7.7972,False,,Available,v2.3.2,candidate,europe-west4
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,7.0884,False,,Available,v2.3.2,candidate,us-central1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-East,US,HIF,T2IF,T1,7.0884,False,,Available,v2.3.2,candidate,us-east1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-South,US,HIF,T2IF,T1,7.0884,False,,Available,v2.3.2,candidate,us-south1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,7.0884,False,,Available,v2.3.2,candidate,us-west1
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,7.0884,False,,Available,v2.3.2,candidate,us-west2
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,7.0884,False,,Available,v2.3.2,candidate,us-west3
2026-08-25,gcp_cud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3Y,NonInterruptible,Reserved,US-West,US,HIF,T2IF,T1,7.0884,False,,Available,v2.3.2,candidate,us-west4
2026-08-25,gcp_dws,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,FlexStart,NonInterruptible,Reserved,US-Central,US,HIF,T2IF,T1,8.0550,False,,Available,v2.3.2,term-panel,us-central1
2026-08-25,gmi_cloud,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,IIF,T2IF,T2,4.0000,False,,Available,v2.3.2,candidate,US
2026-08-25,hyperstack,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,6.0000,True,local-nvme,Available,v2.3.2,panel,Multi
2026-08-25,hyperstack,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,6M,NonInterruptible,Reserved,Other,Other,SIF,T2IF,T2,5.1000,True,local-nvme,Available,v2.3.2,panel,Multi
2026-08-25,koyeb,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,5.5000,False,,Available,v2.3.2,candidate,Multi
2026-08-25,lambda,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,IIF,T2IF,T2,6.6900,True,local-nvme,SoldOut,v2.3.2,panel,US
2026-08-25,lambda,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,ReservedBand,NonInterruptible,Reserved,US-East,US,IIF,T2IF,T2,9.8600,True,local-nvme,Available,v2.3.2,panel,US
2026-08-25,massed_compute,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,US-East,US,DIF,T3IF,T3,5.4325,False,,Available,v2.3.2,panel,US
2026-08-25,nebius,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,Other,Other,IIF,T1IF,T2,7.1500,True,observability;managed-ops-plane;free-egress,Available,v2.3.2,panel,
2026-08-25,nebius,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,Interruptible,Spot,Other,Other,DIF,T1IF,T2,3.9500,True,observability;managed-ops-plane;free-egress,Available,v2.3.2,panel,
2026-08-25,oci,b200-sxm-180gb,B200,180GB,SXM,RoCE-v2,OnDemand,NonInterruptible,OnDemand,US-East,US,HIF,T1IF,T1,14.0000,True,local-nvme;egress-capped;managed-ops-plane;support-tier;observability,Available,v2.3.2,panel,us-ashburn-1
2026-08-25,qubrid,b200-sxm-180gb,B200,180GB,SXM,Unknown,1Y,NonInterruptible,Reserved,Other,Other,SIF,T2IF,T2,4.2500,False,,Available,v2.3.2,panel,
2026-08-25,runpod_community,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,DIF,T3IF,T3,5.9800,False,,SoldOut,v2.3.2,panel,Global
2026-08-25,runpod_secure,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,Other,Other,DIF,T2IF,T3,6.7900,True,local-nvme,Available,v2.3.2,panel,Global
2026-08-25,runpod_secure,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1Y,NonInterruptible,Reserved,Other,Other,DIF,T2IF,T3,6.7900,True,local-nvme,Available,v2.3.2,panel,Global
2026-08-25,runpod_secure,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3M,NonInterruptible,Reserved,Other,Other,DIF,T2IF,T3,6.7900,True,local-nvme,Available,v2.3.2,panel,Global
2026-08-25,runpod_secure,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,6M,NonInterruptible,Reserved,Other,Other,DIF,T2IF,T3,6.7900,True,local-nvme,Available,v2.3.2,panel,Global
2026-08-25,shakti_cloud,b200-sxm-180gb,B200,180GB,SXM,IB-Unspecified,1M,NonInterruptible,Reserved,APAC,APAC,SIF,T2IF,T2,4.9397,False,,Available,v2.3.2,candidate,IN
2026-08-25,spheron,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,DIF,T3IF,T3,9.3600,False,,Available,v2.3.2,panel,me-west-1
2026-08-25,spheron,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,Interruptible,Spot,Other,Other,DIF,T3IF,T3,5.3376,False,,Available,v2.3.2,panel,me-west-1
2026-08-25,spheron,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,Interruptible,Spot,US-Central,US,DIF,T3IF,T3,5.3376,False,,Available,v2.3.2,panel,us-central-1
2026-08-25,together,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,SIF,T1IF,T2,8.1900,True,local-nvme;support-tier;observability;managed-ops-plane,Available,v2.3.2,panel,US
2026-08-25,together,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,1M,NonInterruptible,Reserved,US-East,US,SIF,T1IF,T2,7.9900,True,local-nvme;support-tier;observability;managed-ops-plane,Available,v2.3.2,panel,US
2026-08-25,together,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,3M,NonInterruptible,Reserved,US-East,US,SIF,T1IF,T2,7.7900,True,local-nvme;support-tier;observability;managed-ops-plane,Available,v2.3.2,panel,US
2026-08-25,together,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,6M,NonInterruptible,Reserved,US-East,US,SIF,T1IF,T2,6.7900,True,local-nvme;support-tier;observability;managed-ops-plane,Available,v2.3.2,panel,US
2026-08-25,upcloud,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,EU,EU,SIF,T2IF,T2,5.2488,False,,Available,v2.3.2,panel,EU-FI
2026-08-25,upcloud,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,Interruptible,Spot,EU,EU,DIF,T2IF,T2,3.9366,False,,Available,v2.3.2,panel,EU-FI
2026-08-25,vast_ai,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,DIF,T3IF,T3,7.2500,True,local-nvme,Available,v2.3.2,marketplace,", US"
2026-08-25,vast_ai,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,APAC,APAC,DIF,T3IF,T3,8.7500,True,local-nvme,Available,v2.3.2,marketplace,"INDIA, IN"
2026-08-25,vast_ai,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-Central,US,DIF,T3IF,T3,7.2500,True,local-nvme,Available,v2.3.2,marketplace,"OHIO, US"
2026-08-25,vast_ai,b200-sxm-180gb,B200,180GB,SXM,IB-NDR,OnDemand,NonInterruptible,OnDemand,US-East,US,DIF,T3IF,T3,4.6250,True,local-nvme,Available,v2.3.2,marketplace,"VIRGINIA, US"
2026-08-25,vultr,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,NonInterruptible,OnDemand,Other,Other,SIF,T2IF,T2,8.5000,False,,SoldOut,v2.3.2,panel,Multi
2026-08-25,vultr,b200-sxm-180gb,B200,180GB,SXM,Unknown,OnDemand,Interruptible,Spot,Other,Other,DIF,T2IF,T2,3.2000,False,,SoldOut,v2.3.2,panel,Multi
